time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1590192358.80024695,0.00806979,0.00132593,0.00000395,47421.00000000,0.00631446,0.000000,0.000000
1590192358.90012693,0.00806947,0.00119872,0.00000450,47437.00000000,0.00724583,0.000000,0.000000
1590192359.00048351,0.00806913,0.00136812,0.00000394,47439.00000000,0.00723913,0.000000,0.000000
1590192359.10046363,0.00806838,0.00106652,0.00000331,47448.00000000,0.00617184,0.000000,0.000000
1590192359.20030355,0.00806772,0.00115612,0.00000368,47446.00000000,0.00641137,0.000000,0.000000
1590192359.30020356,0.00806686,0.00104327,0.00000379,47450.00000000,0.00591313,0.000000,0.000000
1590192359.40010357,0.00806588,0.00083291,0.00000371,47466.00000000,0.00557767,0.000000,0.000000
1590192359.50046372,0.00806485,0.00096991,0.00000334,47478.00000000,0.00549492,0.000000,0.000000
1590192359.60034347,0.00806411,0.00134829,0.00000343,47493.00000000,0.00618039,0.000000,0.000000
1590192359.70022345,0.00806398,0.00146538,0.00000427,47500.00000000,0.00773533,0.000000,0.000000
1590192359.80010366,0.00806327,0.00082066,0.00000417,47501.00000000,0.00627745,0.000000,0.000000
1590192359.90044355,0.00806297,0.00224831,0.00000383,47517.00000000,0.00730734,0.000000,0.000000
1590192360.00031996,0.00806191,0.00087051,0.00000338,47520.00000000,0.00539072,0.000000,0.000000
1590192360.10019994,0.00806173,0.00127091,0.00000441,47516.00000000,0.00760543,0.000000,0.000000
1590192360.20008016,0.00806099,0.00095236,0.00000387,47524.00000000,0.00620276,0.000000,0.000000
1590192360.30044007,0.00806041,0.00117900,0.00000400,47536.00000000,0.00660363,0.000000,0.000000
1590192360.40032005,0.00805959,0.00127068,0.00000359,47539.00000000,0.00597407,0.000000,0.000000
1590192360.50018001,0.00805911,0.00125849,0.00000466,47540.00000000,0.00685309,0.000000,0.000000
1590192360.60006022,0.00805872,0.00117632,0.00000456,47554.00000000,0.00706832,0.000000,0.000000
1590192360.70038009,0.00805844,0.00159650,0.00000390,47563.00000000,0.00734893,0.000000,0.000000
1590192360.80026007,0.00805765,0.00090127,0.00000420,47574.00000000,0.00606011,0.000000,0.000000
1590192360.90012002,0.00805692,0.00120933,0.00000355,47591.00000000,0.00621311,0.000000,0.000000
1590192361.00049663,0.00805670,0.00128941,0.00000442,47605.00000000,0.00748445,0.000000,0.000000
1590192361.10037661,0.00805587,0.00129948,0.00000330,47605.00000000,0.00595707,0.000000,0.000000
1590192361.20025659,0.00805495,0.00088120,0.00000356,47588.00000000,0.00574045,0.000000,0.000000
1590192361.30011654,0.00805483,0.00138143,0.00000461,47597.00000000,0.00774004,0.000000,0.000000
1590192361.40001655,0.00805440,0.00110921,0.00000463,47601.00000000,0.00696251,0.000000,0.000000
1590192361.50037646,0.00805897,0.00140219,0.00000391,47602.00000000,0.01964926,0.000000,0.000000
1590192361.60033655,0.00805843,0.00088755,0.00000451,47586.00000000,0.00670363,0.000000,0.000000
1590192361.70019650,0.00805766,0.00124392,0.00000359,47596.00000000,0.00609244,0.000000,0.000000
1590192361.80005646,0.00805724,0.00136587,0.00000380,47600.00000000,0.00699530,0.000000,0.000000
1590192361.90041661,0.00805624,0.00091422,0.00000329,47614.00000000,0.00552148,0.000000,0.000000
1590192362.00031304,0.00805569,0.00089188,0.00000457,47628.00000000,0.00664901,0.000000,0.000000
1590192362.10019326,0.00805501,0.00120208,0.00000390,47644.00000000,0.00631975,0.000000,0.000000
1590192362.20005322,0.00805446,0.00114202,0.00000421,47655.00000000,0.00665107,0.000000,0.000000
1590192362.30045319,0.00805359,0.00085841,0.00000349,47665.00000000,0.00585527,0.000000,0.000000
1590192362.40037322,0.00805294,0.00102292,0.00000367,47673.00000000,0.00640099,0.000000,0.000000
1590192362.50025320,0.00805252,0.00094694,0.00000445,47675.00000000,0.00696834,0.000000,0.000000
1590192362.60015297,0.00805184,0.00126800,0.00000349,47686.00000000,0.00631427,0.000000,0.000000
1590192362.70005322,0.00805113,0.00122479,0.00000365,47690.00000000,0.00625848,0.000000,0.000000
1590192362.80001307,0.00805015,0.00106896,0.00000341,47697.00000000,0.00554497,0.000000,0.000000
1590192362.90037322,0.00804969,0.00132734,0.00000407,47707.00000000,0.00686654,0.000000,0.000000
1590192363.00028968,0.00804938,0.00110544,0.00000436,47716.00000000,0.00725708,0.000000,0.000000
1590192363.10014987,0.00804866,0.00115872,0.00000395,47719.00000000,0.00621254,0.000000,0.000000
1590192363.20002961,0.00804770,0.00086339,0.00000364,47736.00000000,0.00560061,0.000000,0.000000
1590192363.30036974,0.00804653,0.00087709,0.00000335,47746.00000000,0.00505904,0.000000,0.000000
1590192363.40020967,0.00804553,0.00085947,0.00000367,47745.00000000,0.00548603,0.000000,0.000000
1590192363.50012970,0.00804485,0.00116379,0.00000398,47755.00000000,0.00630740,0.000000,0.000000
1590192363.60002971,0.00804410,0.00122379,0.00000354,47741.00000000,0.00611896,0.000000,0.000000
1590192363.70038962,0.00804384,0.00127893,0.00000494,47749.00000000,0.00738355,0.000000,0.000000
1590192363.80028987,0.00804309,0.00102700,0.00000414,47755.00000000,0.00613065,0.000000,0.000000
1590192363.90016961,0.00804245,0.00119686,0.00000375,47764.00000000,0.00638998,0.000000,0.000000
1590192364.00006628,0.00804199,0.00134061,0.00000404,47767.00000000,0.00688606,0.000000,0.000000
1590192364.10044622,0.00804157,0.00090452,0.00000462,47783.00000000,0.00696532,0.000000,0.000000
1590192364.20032644,0.00804106,0.00140499,0.00000405,47796.00000000,0.00673235,0.000000,0.000000
1590192364.30016637,0.00804069,0.00145031,0.00000462,47797.00000000,0.00707580,0.000000,0.000000
1590192364.40016651,0.00804039,0.00137502,0.00000466,47811.00000000,0.00728404,0.000000,0.000000
1590192364.50048637,0.00803977,0.00117925,0.00000425,47816.00000000,0.00643793,0.000000,0.000000
1590192364.60032630,0.00803907,0.00122176,0.00000398,47802.00000000,0.00625047,0.000000,0.000000
1590192364.70018625,0.00803860,0.00136765,0.00000428,47815.00000000,0.00681738,0.000000,0.000000
1590192364.80010629,0.00803752,0.00091812,0.00000350,47814.00000000,0.00526035,0.000000,0.000000
1590192364.90046620,0.00803649,0.00092661,0.00000370,47821.00000000,0.00540770,0.000000,0.000000
1590192365.00038290,0.00803632,0.00121068,0.00000473,47827.00000000,0.00759041,0.000000,0.000000
1590192365.10026288,0.00803556,0.00125536,0.00000383,47831.00000000,0.00607736,0.000000,0.000000
1590192365.20016289,0.00803509,0.00115297,0.00000482,47822.00000000,0.00681527,0.000000,0.000000
1590192365.30048275,0.00803456,0.00111538,0.00000466,47838.00000000,0.00668735,0.000000,0.000000
1590192365.40042281,0.00803382,0.00106774,0.00000423,47818.00000000,0.00611428,0.000000,0.000000
1590192365.50026298,0.00803313,0.00103555,0.00000396,47827.00000000,0.00625294,0.000000,0.000000
1590192365.60012293,0.00803244,0.00117269,0.00000390,47834.00000000,0.00626386,0.000000,0.000000
1590192365.70044279,0.00803165,0.00087242,0.00000393,47838.00000000,0.00600423,0.000000,0.000000
1590192365.80030274,0.00803124,0.00149041,0.00000427,47839.00000000,0.00696060,0.000000,0.000000
1590192365.90022302,0.00803058,0.00092661,0.00000469,47835.00000000,0.00634016,0.000000,0.000000
1590192366.00011945,0.00803002,0.00102656,0.00000486,47848.00000000,0.00657598,0.000000,0.000000
1590192366.10003948,0.00802939,0.00080783,0.00000489,47830.00000000,0.00639748,0.000000,0.000000
1590192366.20041966,0.00802926,0.00129006,0.00000464,47834.00000000,0.00769914,0.000000,0.000000
1590192366.30029941,0.00802890,0.00127611,0.00000469,47801.00000000,0.00710201,0.000000,0.000000
1590192366.40015960,0.00802818,0.00117005,0.00000382,47807.00000000,0.00615806,0.000000,0.000000
1590192366.50001955,0.00802758,0.00104227,0.00000469,47808.00000000,0.00647052,0.000000,0.000000
1590192366.60037947,0.00802666,0.00084483,0.00000402,47817.00000000,0.00564574,0.000000,0.000000
1590192366.70023942,0.00802560,0.00100452,0.00000358,47828.00000000,0.00529756,0.000000,0.000000
1590192366.80011964,0.00802527,0.00130494,0.00000429,47837.00000000,0.00716713,0.000000,0.000000
1590192366.90045953,0.00802525,0.00157494,0.00000533,47841.00000000,0.00795494,0.000000,0.000000
1590192367.00031590,0.00802446,0.00102927,0.00000367,47814.00000000,0.00597511,0.000000,0.000000
1590192367.10027599,0.00802414,0.00148176,0.00000385,47823.00000000,0.00719772,0.000000,0.000000
1590192367.20021605,0.00802359,0.00125672,0.00000388,47823.00000000,0.00661386,0.000000,0.000000
1590192367.30007601,0.00802246,0.00084923,0.00000346,47837.00000000,0.00507096,0.000000,0.000000
1590192367.40043592,0.00802189,0.00142614,0.00000395,47840.00000000,0.00655664,0.000000,0.000000
1590192367.50037599,0.00802118,0.00132518,0.00000370,47839.00000000,0.00618501,0.000000,0.000000
1590192367.60025597,0.00802066,0.00127671,0.00000397,47849.00000000,0.00664714,0.000000,0.000000
1590192367.70013595,0.00802039,0.00145452,0.00000447,47850.00000000,0.00733018,0.000000,0.000000
1590192367.80001593,0.00801987,0.00101834,0.00000428,47853.00000000,0.00665946,0.000000,0.000000
1590192367.90039611,0.00801974,0.00176870,0.00000371,47862.00000000,0.00768096,0.000000,0.000000
1590192368.00033236,0.00801908,0.00132070,0.00000392,47841.00000000,0.00632078,0.000000,0.000000
1590192368.10021234,0.00801855,0.00118917,0.00000421,47840.00000000,0.00663752,0.000000,0.000000
1590192368.20009232,0.00801766,0.00110898,0.00000365,47845.00000000,0.00569282,0.000000,0.000000
1590192368.30041242,0.00801766,0.00131685,0.00000456,47845.00000000,0.00802393,0.000000,0.000000
1590192368.40031242,0.00801734,0.00125472,0.00000416,47860.00000000,0.00716331,0.000000,0.000000
1590192368.50027227,0.00801697,0.00103182,0.00000484,47863.00000000,0.00707364,0.000000,0.000000
1590192368.60011244,0.00801617,0.00114001,0.00000360,47871.00000000,0.00590736,0.000000,0.000000
1590192368.70001221,0.00801561,0.00130694,0.00000401,47865.00000000,0.00657414,0.000000,0.000000
1590192368.80039239,0.00801509,0.00124225,0.00000390,47855.00000000,0.00665206,0.000000,0.000000
1590192368.90029240,0.00801490,0.00098028,0.00000518,47865.00000000,0.00752588,0.000000,0.000000
1590192369.00022888,0.00801510,0.00105775,0.00000530,47864.00000000,0.00852475,0.000000,0.000000
1590192369.10014868,0.00801487,0.00137461,0.00000447,47865.00000000,0.00740692,0.000000,0.000000
1590192369.20002866,0.00801422,0.00138827,0.00000352,47871.00000000,0.00632719,0.000000,0.000000
1590192369.30034876,0.00801390,0.00117382,0.00000468,47871.00000000,0.00716505,0.000000,0.000000
1590192369.40026879,0.00801344,0.00148663,0.00000408,47878.00000000,0.00682093,0.000000,0.000000
1590192369.50010872,0.00801321,0.00105250,0.00000483,47880.00000000,0.00740253,0.000000,0.000000
1590192369.60048866,0.00801242,0.00111834,0.00000375,47883.00000000,0.00595184,0.000000,0.000000
1590192369.70038891,0.00801158,0.00118219,0.00000342,47883.00000000,0.00581758,0.000000,0.000000
1590192369.80032873,0.00801064,0.00086855,0.00000369,47898.00000000,0.00553481,0.000000,0.000000
1590192369.90018868,0.00800970,0.00095024,0.00000358,47912.00000000,0.00556559,0.000000,0.000000
1590192370.00006533,0.00800917,0.00145110,0.00000356,47910.00000000,0.00662065,0.000000,0.000000
1590192370.10042524,0.00800898,0.00152469,0.00000433,47916.00000000,0.00749695,0.000000,0.000000
1590192370.20030522,0.00800838,0.00116999,0.00000408,47916.00000000,0.00642491,0.000000,0.000000
1590192370.30022526,0.00800760,0.00085776,0.00000408,47917.00000000,0.00597690,0.000000,0.000000
1590192370.40012527,0.00800694,0.00126565,0.00000389,47918.00000000,0.00625807,0.000000,0.000000
1590192370.50004530,0.00800653,0.00155700,0.00000424,47916.00000000,0.00693298,0.000000,0.000000
1590192370.60040522,0.00800590,0.00135557,0.00000385,47916.00000000,0.00635193,0.000000,0.000000
1590192370.70032501,0.00800532,0.00099966,0.00000433,47914.00000000,0.00649268,0.000000,0.000000
1590192370.80018544,0.00800473,0.00141437,0.00000380,47917.00000000,0.00644988,0.000000,0.000000
1590192370.90006518,0.00800455,0.00117080,0.00000504,47924.00000000,0.00752264,0.000000,0.000000
1590192371.00006175,0.00800409,0.00106340,0.00000473,47937.00000000,0.00679869,0.000000,0.000000
1590192371.10038161,0.00800330,0.00115805,0.00000369,47957.00000000,0.00592462,0.000000,0.000000
1590192371.20024157,0.00800302,0.00120901,0.00000444,47952.00000000,0.00725087,0.000000,0.000000
1590192371.30016184,0.00800268,0.00124861,0.00000392,47959.00000000,0.00711603,0.000000,0.000000
1590192371.40002179,0.00800189,0.00094299,0.00000373,47940.00000000,0.00592761,0.000000,0.000000
1590192371.50038171,0.00800151,0.00126639,0.00000423,47955.00000000,0.00700130,0.000000,0.000000
1590192371.60030174,0.00800122,0.00116652,0.00000462,47950.00000000,0.00722968,0.000000,0.000000
1590192371.70018172,0.00800128,0.00130917,0.00000484,47950.00000000,0.00816974,0.000000,0.000000
1590192371.80006170,0.00800079,0.00128228,0.00000415,47937.00000000,0.00670061,0.000000,0.000000
1590192371.90044188,0.00800034,0.00127728,0.00000392,47941.00000000,0.00680341,0.000000,0.000000
1590192372.00037837,0.00800029,0.00149067,0.00000456,47955.00000000,0.00786009,0.000000,0.000000
1590192372.10025835,0.00799978,0.00101794,0.00000434,47962.00000000,0.00666449,0.000000,0.000000
1590192372.20017815,0.00799903,0.00124756,0.00000347,47970.00000000,0.00602114,0.000000,0.000000
1590192372.30011821,0.00799853,0.00120001,0.00000450,47971.00000000,0.00666247,0.000000,0.000000
1590192372.40001822,0.00799797,0.00128215,0.00000391,47962.00000000,0.00651500,0.000000,0.000000
1590192372.50003815,0.00799750,0.00109977,0.00000390,47970.00000000,0.00677005,0.000000,0.000000
1590192372.60043836,0.00799733,0.00150599,0.00000495,47980.00000000,0.00752669,0.000000,0.000000
1590192372.70035815,0.00799707,0.00124870,0.00000488,47980.00000000,0.00732028,0.000000,0.000000
1590192372.80023837,0.00799663,0.00127699,0.00000406,47962.00000000,0.00684273,0.000000,0.000000
1590192372.90011835,0.00799599,0.00124146,0.00000380,47965.00000000,0.00629115,0.000000,0.000000
1590192373.00007486,0.00800044,0.00128268,0.00000517,47974.00000000,0.01980688,0.000000,0.000000
1590192373.10039473,0.00800028,0.00157457,0.00000427,47969.00000000,0.00756438,0.000000,0.000000
1590192373.20023465,0.00799996,0.00151465,0.00000413,47979.00000000,0.00715969,0.000000,0.000000
1590192373.30009460,0.00799932,0.00104257,0.00000356,47987.00000000,0.00630311,0.000000,0.000000
1590192373.40001488,0.00799941,0.00165379,0.00000475,47998.00000000,0.00824269,0.000000,0.000000
1590192373.50035477,0.00799855,0.00108686,0.00000325,47995.00000000,0.00571315,0.000000,0.000000
1590192373.60023475,0.00799820,0.00120652,0.00000444,48018.00000000,0.00704406,0.000000,0.000000
1590192373.70013499,0.00799790,0.00127978,0.00000368,48011.00000000,0.00720535,0.000000,0.000000
1590192373.80047488,0.00799710,0.00099405,0.00000373,48011.00000000,0.00587625,0.000000,0.000000
1590192373.90041471,0.00799671,0.00155405,0.00000386,48017.00000000,0.00695114,0.000000,0.000000
1590192374.00031137,0.00799598,0.00127401,0.00000334,48036.00000000,0.00607174,0.000000,0.000000
1590192374.10017133,0.00799593,0.00186449,0.00000437,48036.00000000,0.00785461,0.000000,0.000000
1590192374.20003152,0.00799531,0.00094299,0.00000426,47919.00000000,0.00634011,0.000000,0.000000
1590192374.30035138,0.00799445,0.00092980,0.00000337,47938.00000000,0.00570499,0.000000,0.000000
1590192374.40027142,0.00799438,0.00118538,0.00000518,47960.00000000,0.00780686,0.000000,0.000000
1590192374.50015140,0.00799337,0.00096976,0.00000321,47938.00000000,0.00528489,0.000000,0.000000
1590192374.60001135,0.00799236,0.00098951,0.00000335,47937.00000000,0.00530576,0.000000,0.000000
1590192374.70035148,0.00799261,0.00205547,0.00000461,47922.00000000,0.00867559,0.000000,0.000000
1590192374.80023146,0.00799209,0.00102228,0.00000425,47952.00000000,0.00659151,0.000000,0.000000
1590192374.90013123,0.00799143,0.00109509,0.00000393,47962.00000000,0.00623126,0.000000,0.000000
1590192375.00048804,0.00799114,0.00128384,0.00000466,47972.00000000,0.00720447,0.000000,0.000000
1590192375.10034800,0.00799057,0.00118257,0.00000393,47964.00000000,0.00647471,0.000000,0.000000
1590192375.20020795,0.00798968,0.00099314,0.00000346,47971.00000000,0.00560246,0.000000,0.000000
1590192375.30004787,0.00798909,0.00110438,0.00000363,47979.00000000,0.00642182,0.000000,0.000000
1590192375.40042806,0.00798837,0.00123865,0.00000340,48004.00000000,0.00606582,0.000000,0.000000
1590192375.50028801,0.00798757,0.00103517,0.00000331,48022.00000000,0.00583220,0.000000,0.000000
1590192375.60014796,0.00798681,0.00105159,0.00000336,48041.00000000,0.00596327,0.000000,0.000000
1590192375.70002794,0.00798664,0.00149927,0.00000414,48041.00000000,0.00753256,0.000000,0.000000
1590192375.80036783,0.00798718,0.00214644,0.00000429,48021.00000000,0.00943214,0.000000,0.000000
1590192375.90022779,0.00798653,0.00128941,0.00000335,48035.00000000,0.00624586,0.000000,0.000000
1590192376.00008440,0.00798626,0.00178932,0.00000399,48054.00000000,0.00726160,0.000000,0.000000
1590192376.10040450,0.00798547,0.00099969,0.00000327,48022.00000000,0.00585826,0.000000,0.000000
1590192376.20024443,0.00798494,0.00118917,0.00000370,48038.00000000,0.00657300,0.000000,0.000000
1590192376.30010462,0.00798430,0.00110918,0.00000365,48053.00000000,0.00625197,0.000000,0.000000
1590192376.40002465,0.00798454,0.00226801,0.00000384,48053.00000000,0.00864503,0.000000,0.000000
1590192376.50038457,0.00798413,0.00128198,0.00000432,48053.00000000,0.00686756,0.000000,0.000000
1590192376.60026479,0.00798372,0.00132360,0.00000428,48073.00000000,0.00689874,0.000000,0.000000
1590192376.70016456,0.00798449,0.00244459,0.00000483,48097.00000000,0.01005078,0.000000,0.000000
1590192376.80004454,0.00798466,0.00184324,0.00000453,48104.00000000,0.00844626,0.000000,0.000000
1590192376.90038443,0.00798454,0.00167301,0.00000410,48108.00000000,0.00765891,0.000000,0.000000
1590192377.00026107,0.00798390,0.00105188,0.00000366,48118.00000000,0.00626365,0.000000,0.000000
1590192377.10012126,0.00798327,0.00109590,0.00000366,48143.00000000,0.00628510,0.000000,0.000000
1590192377.20046139,0.00798256,0.00109071,0.00000376,48124.00000000,0.00605620,0.000000,0.000000
1590192377.30032134,0.00798217,0.00136929,0.00000395,48125.00000000,0.00693601,0.000000,0.000000
1590192377.40016127,0.00798207,0.00136013,0.00000487,48139.00000000,0.00770054,0.000000,0.000000
1590192377.50002122,0.00798268,0.00303438,0.00000370,48159.00000000,0.00962727,0.000000,0.000000
1590192377.60036111,0.00798224,0.00108389,0.00000403,48176.00000000,0.00680195,0.000000,0.000000
1590192377.70020127,0.00798275,0.00276068,0.00000381,48172.00000000,0.00935998,0.000000,0.000000
1590192377.80004120,0.00798240,0.00117392,0.00000397,48197.00000000,0.00702960,0.000000,0.000000
1590192377.90038109,0.00798235,0.00202268,0.00000347,48227.00000000,0.00786987,0.000000,0.000000
1590192378.00023794,0.00798187,0.00117219,0.00000366,48242.00000000,0.00667343,0.000000,0.000000
1590192378.10009789,0.00798204,0.00156510,0.00000453,48240.00000000,0.00843474,0.000000,0.000000
1590192378.20045805,0.00798250,0.00194576,0.00000501,48229.00000000,0.00923286,0.000000,0.000000
1590192378.30033803,0.00798314,0.00244731,0.00000482,48254.00000000,0.00971843,0.000000,0.000000
1590192378.40019798,0.00798413,0.00334865,0.00000468,48264.00000000,0.01066785,0.000000,0.000000
1590192378.50005794,0.00798421,0.00165839,0.00000385,48289.00000000,0.00818769,0.000000,0.000000
1590192378.60039783,0.00798399,0.00152874,0.00000365,48290.00000000,0.00738978,0.000000,0.000000
1590192378.70025778,0.00798392,0.00223956,0.00000348,48300.00000000,0.00780776,0.000000,0.000000
1590192378.80019784,0.00798486,0.00278152,0.00000401,48321.00000000,0.01051029,0.000000,0.000000
1590192378.90007782,0.00798464,0.00175803,0.00000393,48332.00000000,0.00741095,0.000000,0.000000
1590192379.00043440,0.00798481,0.00184812,0.00000476,48352.00000000,0.00844754,0.000000,0.000000
1590192379.10035419,0.00798536,0.00258520,0.00000421,48358.00000000,0.00945860,0.000000,0.000000
1590192379.20023441,0.00798503,0.00130739,0.00000396,48375.00000000,0.00710820,0.000000,0.000000
1590192379.30009437,0.00798506,0.00189182,0.00000361,48392.00000000,0.00806451,0.000000,0.000000
1590192379.40045428,0.00798546,0.00234918,0.00000389,48422.00000000,0.00907139,0.000000,0.000000
1590192379.50031447,0.00798563,0.00186831,0.00000346,48418.00000000,0.00844536,0.000000,0.000000
1590192379.60017443,0.00798492,0.00103611,0.00000356,48438.00000000,0.00604719,0.000000,0.000000
1590192379.70001435,0.00798527,0.00232535,0.00000411,48464.00000000,0.00894445,0.000000,0.000000
1590192379.80033445,0.00798520,0.00162586,0.00000459,48474.00000000,0.00777565,0.000000,0.000000
1590192379.90023446,0.00798472,0.00116956,0.00000377,48487.00000000,0.00669234,0.000000,0.000000
1590192380.00009084,0.00798439,0.00139969,0.00000407,48505.00000000,0.00709252,0.000000,0.000000
1590192380.10043097,0.00798500,0.00233020,0.00000433,48501.00000000,0.00963585,0.000000,0.000000
1590192380.20027089,0.00798432,0.00114736,0.00000350,48520.00000000,0.00613337,0.000000,0.000000
1590192380.30011082,0.00798373,0.00108348,0.00000392,48537.00000000,0.00637248,0.000000,0.000000
1590192380.40045071,0.00798292,0.00101922,0.00000354,48552.00000000,0.00577189,0.000000,0.000000
1590192380.50029087,0.00798228,0.00135412,0.00000360,48580.00000000,0.00623814,0.000000,0.000000
1590192380.60021091,0.00798183,0.00111762,0.00000404,48566.00000000,0.00675151,0.000000,0.000000
1590192380.70005083,0.00798180,0.00189901,0.00000375,48581.00000000,0.00792002,0.000000,0.000000
1590192380.80043077,0.00798101,0.00140081,0.00000353,48593.00000000,0.00581745,0.000000,0.000000
1590192380.90027094,0.00798032,0.00098743,0.00000436,48604.00000000,0.00607931,0.000000,0.000000
1590192381.00016737,0.00797963,0.00101643,0.00000411,48602.00000000,0.00609423,0.000000,0.000000
1590192381.10002732,0.00797887,0.00109545,0.00000355,48608.00000000,0.00592642,0.000000,0.000000
1590192381.20034742,0.00797810,0.00094258,0.00000401,48625.00000000,0.00585370,0.000000,0.000000
1590192381.30024719,0.00797752,0.00128873,0.00000437,48633.00000000,0.00639019,0.000000,0.000000
1590192381.40008736,0.00797695,0.00122314,0.00000450,48652.00000000,0.00642199,0.000000,0.000000
1590192381.50044751,0.00797624,0.00094959,0.00000407,48661.00000000,0.00604117,0.000000,0.000000
1590192381.60028744,0.00797634,0.00185494,0.00000471,48666.00000000,0.00823746,0.000000,0.000000
1590192381.70014739,0.00797540,0.00098731,0.00000362,48683.00000000,0.00542093,0.000000,0.000000
1590192381.80048752,0.00797446,0.00086083,0.00000394,48701.00000000,0.00537580,0.000000,0.000000
1590192381.90038729,0.00797404,0.00099452,0.00000468,48715.00000000,0.00683520,0.000000,0.000000
1590192382.00024390,0.00797307,0.00089305,0.00000392,48683.00000000,0.00531157,0.000000,0.000000
1590192382.10010386,0.00797232,0.00106178,0.00000430,48706.00000000,0.00592475,0.000000,0.000000
1590192382.20042396,0.00797256,0.00220305,0.00000443,48716.00000000,0.00863231,0.000000,0.000000
1590192382.30034375,0.00797201,0.00114666,0.00000481,48729.00000000,0.00645847,0.000000,0.000000
1590192382.40020370,0.00797222,0.00202753,0.00000452,48733.00000000,0.00853463,0.000000,0.000000
1590192382.50006390,0.00797137,0.00101708,0.00000401,48749.00000000,0.00564337,0.000000,0.000000
1590192382.60040402,0.00797032,0.00089299,0.00000355,48740.00000000,0.00508759,0.000000,0.000000
1590192382.70028400,0.00797036,0.00203174,0.00000417,48752.00000000,0.00806650,0.000000,0.000000
1590192382.80012393,0.00796959,0.00131690,0.00000406,48770.00000000,0.00585397,0.000000,0.000000
1590192382.90048385,0.00796974,0.00174933,0.00000564,48784.00000000,0.00838172,0.000000,0.000000
1590192383.00036049,0.00796940,0.00138037,0.00000500,48796.00000000,0.00704297,0.000000,0.000000
1590192383.10020041,0.00796926,0.00178615,0.00000536,48820.00000000,0.00758015,0.000000,0.000000
1590192383.20004034,0.00796857,0.00093480,0.00000456,48828.00000000,0.00608364,0.000000,0.000000
1590192383.30036044,0.00796811,0.00138653,0.00000460,48853.00000000,0.00667994,0.000000,0.000000
1590192383.40024042,0.00796810,0.00213739,0.00000409,48861.00000000,0.00794954,0.000000,0.000000
1590192383.50012040,0.00796748,0.00123435,0.00000414,48876.00000000,0.00625975,0.000000,0.000000
1590192383.60044026,0.00796657,0.00096205,0.00000387,48890.00000000,0.00546975,0.000000,0.000000
1590192383.70030022,0.00796596,0.00126317,0.00000415,48912.00000000,0.00627290,0.000000,0.000000
1590192383.80016041,0.00796580,0.00154504,0.00000478,48920.00000000,0.00750975,0.000000,0.000000
1590192383.90048051,0.00796607,0.00195705,0.00000500,48937.00000000,0.00872213,0.000000,0.000000
1590192384.00035691,0.00796529,0.00124477,0.00000371,48955.00000000,0.00580667,0.000000,0.000000
1590192384.10021687,0.00796494,0.00138251,0.00000469,48972.00000000,0.00699532,0.000000,0.000000
1590192384.20009708,0.00796424,0.00119852,0.00000366,48950.00000000,0.00604552,0.000000,0.000000
1590192384.30043697,0.00796330,0.00096357,0.00000365,48958.00000000,0.00536311,0.000000,0.000000
1590192384.40029693,0.00796263,0.00095415,0.00000430,48963.00000000,0.00609658,0.000000,0.000000
1590192384.50017691,0.00796180,0.00104498,0.00000386,48971.00000000,0.00568051,0.000000,0.000000
1590192384.60003686,0.00796129,0.00121562,0.00000449,48983.00000000,0.00653173,0.000000,0.000000
1590192384.70037675,0.00796063,0.00125557,0.00000407,48982.00000000,0.00614206,0.000000,0.000000
1590192384.80021691,0.00796008,0.00106103,0.00000403,48993.00000000,0.00642677,0.000000,0.000000
1590192384.90005684,0.00795954,0.00106699,0.00000452,49009.00000000,0.00648577,0.000000,0.000000
1590192385.00041342,0.00795918,0.00129163,0.00000453,49024.00000000,0.00693801,0.000000,0.000000
1590192385.10031366,0.00795883,0.00153620,0.00000438,49018.00000000,0.00699986,0.000000,0.000000
1590192385.20017362,0.00795787,0.00094823,0.00000359,49025.00000000,0.00529776,0.000000,0.000000
1590192385.30001354,0.00795716,0.00113542,0.00000416,49028.00000000,0.00598985,0.000000,0.000000
1590192385.40035343,0.00795661,0.00122606,0.00000423,49029.00000000,0.00642624,0.000000,0.000000
1590192385.50021362,0.00795608,0.00116704,0.00000392,49050.00000000,0.00647077,0.000000,0.000000
1590192385.60007358,0.00795620,0.00184912,0.00000499,49015.00000000,0.00830755,0.000000,0.000000
1590192385.70039344,0.00795543,0.00105595,0.00000405,49016.00000000,0.00580720,0.000000,0.000000
1590192385.80027342,0.00795485,0.00122186,0.00000430,49029.00000000,0.00634872,0.000000,0.000000
1590192385.90013361,0.00795394,0.00095205,0.00000380,48995.00000000,0.00542588,0.000000,0.000000
1590192386.00003028,0.00795500,0.00156707,0.00000577,49007.00000000,0.01090516,0.000000,0.000000
1590192386.10039020,0.00795505,0.00145114,0.00000528,49006.00000000,0.00807492,0.000000,0.000000
1590192386.20023012,0.00795498,0.00173501,0.00000512,48998.00000000,0.00778311,0.000000,0.000000
1590192386.30009007,0.00795473,0.00166414,0.00000482,49001.00000000,0.00725571,0.000000,0.000000
1590192386.40042996,0.00795446,0.00141233,0.00000541,49001.00000000,0.00720072,0.000000,0.000000
1590192386.50030994,0.00795435,0.00182531,0.00000530,49022.00000000,0.00764127,0.000000,0.000000
1590192386.60015011,0.00795415,0.00165119,0.00000500,48849.00000000,0.00739496,0.000000,0.000000
